po_id,sku_id,supplier_id,order_date,quantity,unit_price,lead_time_days,delivery_date
PO-02683,ELE-0002,SUP-014,28-11-2025,1381,2144.31,12,10-12-2025
PO-02684,ELE-0019,SUP-007,15-02-2025,852,973.62,7,22-02-2025
PO-02685,BRG-0010,SUP-005,12-04-2025,414,1426.05,9,21-04-2025
PO-02686,CHE-0019,SUP-015,05-11-2025,953,4278.28,9,14-11-2025
PO-02687,FIL-0013,SUP-001,12-08-2025,261,904.43,8,20-08-2025
PO-02688,RAW-0002,SUP-014,19-03-2026,973,1221.19,12,31-03-2026
PO-02689,SEA-0002,SUP-008,23-05-2026,1206,1723.22,13,05-06-2026
PO-02690,CON-0012,SUP-001,11-09-2025,1428,2927.11,8,19-09-2025
PO-02691,CHE-0004,SUP-005,09-11-2025,284,2985.65,9,18-11-2025
PO-02692,FIL-0004,SUP-013,18-11-2025,109,926.51,47,04-01-2026
PO-02693,BRG-0016,SUP-015,01-04-2026,1710,1445.69,9,10-04-2026
PO-02694,CON-0019,SUP-002,08-03-2025,240,3206.02,10,18-03-2025
PO-02695,RAW-0005,SUP-012,17-12-2025,1226,2082.63,10,27-12-2025
PO-02696,SEA-0010,SUP-010,07-09-2025,456,2064.47,6,13-09-2025
PO-02697,CHE-0015,SUP-009,20-01-2026,1103,2682.65,8,28-01-2026
PO-02698,CON-0011,SUP-002,14-02-2025,975,5124.41,10,24-02-2025
PO-02699,FAS-0006,SUP-015,11-04-2026,1640,2506.35,9,20-04-2026
PO-02700,CON-0008,SUP-012,24-09-2025,149,252.75,10,04-10-2025
PO-02701,ELE-0015,SUP-010,20-03-2025,1383,4853.84,6,26-03-2025
PO-02702,SEA-0013,SUP-014,30-01-2025,1531,2428.89,12,11-02-2025
PO-02703,ELE-0010,SUP-004,14-06-2026,1152,2589.39,14,28-06-2026
PO-02704,RAW-0014,SUP-014,13-01-2026,1305,4534.02,12,25-01-2026
PO-02705,ELE-0002,SUP-014,13-06-2025,1908,1911.22,12,25-06-2025
PO-02706,BRG-0001,SUP-015,04-05-2025,1288,1908.04,9,13-05-2025
PO-02707,ELE-0013,SUP-012,19-02-2026,613,3034.68,10,01-03-2026
PO-02708,FAS-0003,SUP-012,27-11-2025,737,995.98,10,07-12-2025
PO-02709,ELE-0018,SUP-015,02-02-2025,1511,878.32,9,11-02-2025
PO-02710,FAS-0019,SUP-012,08-02-2025,1820,4412.42,10,18-02-2025
PO-02711,SEA-0001,SUP-011,03-07-2025,371,2942.7,15,18-07-2025
PO-02712,CHE-0020,SUP-013,27-09-2025,1162,3295.62,37,03-11-2025
PO-02713,FIL-0015,SUP-015,04-05-2026,1441,1276.25,9,13-05-2026
PO-02714,FAS-0016,SUP-008,25-02-2025,1841,4089.11,13,10-03-2025
PO-02715,ELE-0011,SUP-002,02-04-2025,1529,1300.69,10,12-04-2025
PO-02716,SEA-0018,SUP-008,07-02-2025,917,4636.66,13,20-02-2025
PO-02717,ELE-0015,SUP-006,28-01-2025,1602,4775.09,11,08-02-2025
PO-02718,RAW-0012,SUP-004,24-08-2025,439,1094.92,14,07-09-2025
PO-02719,CHE-0009,SUP-004,30-03-2025,893,1924.01,14,13-04-2025
PO-02720,BRG-0016,SUP-015,12-04-2026,1398,1431.51,9,21-04-2026
PO-02721,FIL-0004,SUP-008,13-02-2026,392,862.12,13,26-02-2026
PO-02722,SEA-0008,SUP-014,12-04-2025,838,4958.6,12,24-04-2025
PO-02723,FIL-0011,SUP-003,06-03-2026,944,514.8,12,18-03-2026
PO-02724,CHE-0010,SUP-001,10-06-2026,1558,3698.88,8,18-06-2026
PO-02725,FIL-0002,SUP-004,21-05-2025,601,2380.12,14,04-06-2025
PO-02726,CON-0019,SUP-011,05-10-2025,1538,3239.6,15,20-10-2025
PO-02727,CON-0007,SUP-014,14-02-2026,1904,1114.43,12,26-02-2026
PO-02728,CHE-0017,SUP-002,30-03-2026,1125,818.76,10,09-04-2026
PO-02729,ELE-0012,SUP-006,03-05-2026,1567,673.07,11,14-05-2026
PO-02730,RAW-0009,SUP-006,05-10-2025,1529,4855.16,11,16-10-2025
PO-02731,CON-0019,SUP-013,26-06-2025,1292,2729.2,33,29-07-2025
PO-02732,CHE-0011,SUP-014,19-03-2026,528,2528.24,12,31-03-2026
PO-02733,FAS-0009,SUP-002,26-08-2025,1210,5191.57,10,05-09-2025
PO-02734,SEA-0005,SUP-009,21-06-2026,819,2217.35,8,29-06-2026
PO-02735,CON-0007,SUP-006,10-05-2025,1226,1144.98,11,21-05-2025
PO-02736,FAS-0016,SUP-011,08-11-2025,1366,4198.57,15,23-11-2025
PO-02737,ELE-0012,SUP-005,26-05-2026,411,741.12,9,04-06-2026
PO-02738,RAW-0006,SUP-005,02-08-2025,1087,2037.63,9,11-08-2025
PO-02739,FIL-0008,SUP-004,16-07-2025,553,1867.13,14,30-07-2025
PO-02740,ELE-0013,SUP-009,10-01-2026,482,3206.73,8,18-01-2026
PO-02741,CHE-0020,SUP-011,13-06-2026,814,3191.86,15,28-06-2026
PO-02742,FAS-0002,SUP-003,28-03-2025,1986,542.37,12,09-04-2025
PO-02743,BRG-0011,SUP-011,02-08-2025,1699,3359.26,15,17-08-2025
PO-02744,CHE-0015,SUP-009,16-02-2025,835,2593.15,8,24-02-2025
PO-02745,FAS-0007,SUP-006,12-03-2026,441,3548.84,11,23-03-2026
PO-02746,ELE-0002,SUP-007,02-01-2025,1930,1922.3,7,09-01-2025
PO-02747,BRG-0016,SUP-011,23-11-2025,636,1505.6,15,08-12-2025
PO-02748,FAS-0005,SUP-015,30-10-2025,1744,3051.36,9,08-11-2025
PO-02749,SEA-0015,SUP-002,18-01-2026,1745,1733.35,10,28-01-2026
PO-02750,BRG-0001,SUP-015,06-01-2025,748,1885.07,9,15-01-2025
PO-02751,FAS-0012,SUP-011,14-01-2026,1021,3265.9,15,29-01-2026
PO-02752,CHE-0007,SUP-015,18-04-2026,772,487.32,9,27-04-2026
PO-02753,SEA-0013,SUP-010,16-03-2025,1106,2462.06,6,22-03-2025
PO-02754,SEA-0020,SUP-012,24-11-2025,156,1217.7,10,04-12-2025
PO-02755,SEA-0013,SUP-011,04-08-2025,1709,2807.7,15,19-08-2025
PO-02756,CHE-0006,SUP-014,22-02-2025,1049,450.31,12,06-03-2025
PO-02757,FIL-0005,SUP-009,17-10-2025,835,3294.49,8,25-10-2025
PO-02758,ELE-0004,SUP-001,02-05-2025,1530,2717.14,8,10-05-2025
PO-02759,CHE-0016,SUP-006,05-04-2025,1256,4691.18,11,16-04-2025
PO-02760,ELE-0002,SUP-014,14-10-2025,265,2174.17,12,26-10-2025
PO-02761,CHE-0004,SUP-013,10-11-2025,1208,2527.22,36,16-12-2025
PO-02762,FAS-0007,SUP-014,30-04-2026,1752,3029.9,12,12-05-2026
PO-02763,CHE-0015,SUP-005,09-03-2026,162,2829.83,9,18-03-2026
PO-02764,CON-0010,SUP-004,27-09-2025,1650,1280.9,14,11-10-2025
PO-02765,RAW-0020,SUP-010,15-05-2026,1940,4175.42,6,21-05-2026
PO-02766,ELE-0001,SUP-006,21-11-2025,692,1003.84,11,02-12-2025
PO-02767,BRG-0009,SUP-001,22-07-2025,328,107.03,8,30-07-2025
PO-02768,RAW-0015,SUP-009,14-12-2025,678,2926.31,8,22-12-2025
PO-02769,FIL-0012,SUP-005,23-02-2025,1452,2537.14,9,04-03-2025
PO-02770,CHE-0005,SUP-003,24-11-2025,331,3185,12,06-12-2025
PO-02771,FIL-0002,SUP-010,09-12-2025,1492,2649.94,6,15-12-2025
PO-02772,ELE-0015,SUP-014,12-01-2025,860,4638.49,12,24-01-2025
PO-02773,BRG-0020,SUP-006,15-12-2025,594,2768.13,11,26-12-2025
PO-02774,SEA-0005,SUP-009,27-02-2025,1135,2324.5,8,07-03-2025
PO-02775,CON-0008,SUP-002,04-05-2026,308,249.69,10,14-05-2026
PO-02776,RAW-0016,SUP-003,21-02-2026,1708,3061.58,12,05-03-2026
PO-02777,BRG-0015,SUP-005,21-12-2025,1071,3029.56,9,30-12-2025
PO-02778,CHE-0008,SUP-008,04-06-2025,615,4502.45,13,17-06-2025
PO-02779,FIL-0020,SUP-012,26-06-2025,871,5283.45,10,06-07-2025
PO-02780,FIL-0005,SUP-003,12-10-2025,1355,3656.34,12,24-10-2025
PO-02781,RAW-0012,SUP-010,30-04-2025,708,1236.44,6,06-05-2025
PO-02782,CON-0010,SUP-006,24-03-2025,988,1378.74,11,04-04-2025
PO-02783,FIL-0020,SUP-012,14-03-2025,674,5097.72,10,24-03-2025
PO-02784,SEA-0006,SUP-002,28-08-2025,1053,4351.05,10,07-09-2025
PO-02785,SEA-0016,SUP-013,04-03-2025,1958,3860.62,44,17-04-2025
PO-02786,SEA-0014,SUP-015,07-08-2025,1703,4845.07,9,16-08-2025
PO-02787,CON-0002,SUP-009,15-02-2025,1109,1634.82,8,23-02-2025
PO-02788,CHE-0007,SUP-009,01-05-2025,314,489.68,8,09-05-2025
PO-02789,RAW-0010,SUP-008,04-03-2026,1345,3297.56,13,17-03-2026
PO-02790,SEA-0018,SUP-008,12-03-2026,1313,4390.13,13,25-03-2026
PO-02791,SEA-0011,SUP-009,28-07-2025,1619,1734.43,8,05-08-2025
PO-02792,SEA-0007,SUP-002,09-08-2025,1236,782.97,10,19-08-2025
PO-02793,ELE-0011,SUP-007,29-12-2025,1192,1233.73,7,05-01-2026
PO-02794,FAS-0016,SUP-013,22-06-2026,788,3590.41,44,05-08-2026
PO-02795,RAW-0015,SUP-015,24-06-2026,933,2926.47,9,03-07-2026
PO-02796,RAW-0015,SUP-009,17-10-2025,541,2797.49,8,25-10-2025
PO-02797,CON-0020,SUP-004,06-04-2025,1843,1310.14,14,20-04-2025
PO-02798,SEA-0015,SUP-011,28-09-2025,1311,1893.4,15,13-10-2025
PO-02799,FAS-0015,SUP-006,09-08-2025,828,3754.14,11,20-08-2025
PO-02800,FIL-0002,SUP-009,07-01-2026,1151,2716.13,8,15-01-2026
PO-02801,BRG-0007,SUP-001,05-01-2026,1678,3335.04,8,13-01-2026
PO-02802,BRG-0014,SUP-007,26-06-2025,1824,1938.11,7,03-07-2025
PO-02803,FIL-0019,SUP-003,06-07-2025,1997,3995.7,12,18-07-2025
PO-02804,SEA-0010,SUP-002,25-03-2026,538,1923.55,10,04-04-2026
PO-02805,CHE-0016,SUP-014,16-06-2026,673,4602.29,12,28-06-2026
PO-02806,FIL-0013,SUP-006,18-10-2025,941,920.8,11,29-10-2025
PO-02807,CHE-0014,SUP-015,23-12-2025,1182,1246.2,9,01-01-2026
PO-02808,FAS-0020,SUP-012,17-05-2025,1384,4062.3,10,27-05-2025
PO-02809,BRG-0004,SUP-014,11-04-2025,1491,3448.54,12,23-04-2025
PO-02810,BRG-0005,SUP-003,10-02-2025,1384,2954.32,12,22-02-2025
PO-02811,CHE-0002,SUP-008,22-08-2025,1840,3032.45,13,04-09-2025
PO-02812,BRG-0018,SUP-008,22-08-2025,1516,4443.94,13,04-09-2025
PO-02813,BRG-0010,SUP-009,08-03-2026,1916,1441.55,8,16-03-2026
PO-02814,FIL-0003,SUP-007,29-12-2025,1607,1032.09,7,05-01-2026
PO-02815,ELE-0009,SUP-004,21-03-2026,186,2891.44,14,04-04-2026
PO-02816,BRG-0019,SUP-008,17-01-2026,363,4290.93,13,30-01-2026
PO-02817,ELE-0007,SUP-007,12-03-2025,1461,2613.13,7,19-03-2025
PO-02818,ELE-0019,SUP-014,24-04-2025,1802,868.51,12,06-05-2025
PO-02819,FIL-0012,SUP-012,07-05-2026,830,2334.91,10,17-05-2026
PO-02820,SEA-0003,SUP-006,27-02-2026,1713,2330.66,11,10-03-2026
PO-02821,RAW-0009,SUP-009,21-11-2025,157,5397.98,8,29-11-2025
PO-02822,ELE-0013,SUP-005,10-12-2025,1182,2880.51,9,19-12-2025
PO-02823,CHE-0011,SUP-010,25-02-2026,1038,2590.22,6,03-03-2026
PO-02824,CON-0009,SUP-007,27-08-2025,1909,2645.97,7,03-09-2025
PO-02825,BRG-0012,SUP-013,14-01-2025,1957,966.72,42,25-02-2025
PO-02826,CHE-0005,SUP-010,21-12-2025,823,3416.37,6,27-12-2025
PO-02827,RAW-0005,SUP-009,21-09-2025,520,1796.91,8,29-09-2025
PO-02828,ELE-0007,SUP-013,04-02-2026,834,2319.42,42,18-03-2026
PO-02829,CON-0010,SUP-012,06-05-2026,416,1555.68,10,16-05-2026
PO-02830,ELE-0013,SUP-012,11-05-2026,156,2880.75,10,21-05-2026
PO-02831,FAS-0014,SUP-003,30-04-2025,904,5167.74,12,12-05-2025
PO-02832,FIL-0015,SUP-012,31-03-2026,1741,1132.51,10,10-04-2026
PO-02833,FAS-0008,SUP-001,25-02-2025,1752,3001.8,8,05-03-2025
PO-02834,SEA-0011,SUP-013,04-10-2025,615,1827.71,47,20-11-2025
PO-02835,FIL-0008,SUP-001,09-03-2026,789,1740.46,8,17-03-2026
PO-02836,FIL-0004,SUP-013,23-12-2025,1451,876.48,46,07-02-2026
PO-02837,CHE-0002,SUP-008,22-03-2026,138,2942.4,13,04-04-2026
PO-02838,RAW-0009,SUP-013,24-12-2025,1463,4763.29,39,01-02-2026
PO-02839,ELE-0001,SUP-001,02-08-2025,565,953.79,8,10-08-2025
PO-02840,FAS-0012,SUP-002,01-09-2025,1102,3657.83,10,11-09-2025
PO-02841,BRG-0006,SUP-014,19-12-2025,1900,1517.75,12,31-12-2025
PO-02842,FIL-0010,SUP-001,04-11-2025,1684,459.11,8,12-11-2025
PO-02843,FAS-0019,SUP-003,15-05-2026,250,4137.01,12,27-05-2026
PO-02844,FIL-0013,SUP-004,05-11-2025,200,974.03,14,19-11-2025
PO-02845,RAW-0014,SUP-014,17-02-2025,393,4600.71,12,01-03-2025
PO-02846,FIL-0003,SUP-004,06-04-2025,992,1131.61,14,20-04-2025
PO-02847,FIL-0012,SUP-005,11-10-2025,1058,2259.84,9,20-10-2025
PO-02848,FAS-0012,SUP-015,28-04-2026,1126,3759.23,9,07-05-2026
PO-02849,FAS-0012,SUP-008,13-03-2025,913,3585.54,13,26-03-2025
PO-02850,FAS-0008,SUP-008,16-05-2026,374,2679.75,13,29-05-2026
PO-02851,FIL-0002,SUP-010,01-09-2025,166,2559.67,6,07-09-2025
PO-02852,BRG-0013,SUP-011,06-10-2025,742,2769.64,15,21-10-2025
PO-02853,FAS-0004,SUP-002,16-02-2026,573,2482.81,10,26-02-2026
PO-02854,FAS-0003,SUP-002,26-03-2026,1460,942.49,10,05-04-2026
PO-02855,FAS-0012,SUP-003,09-03-2025,1874,3581.88,12,21-03-2025
PO-02856,RAW-0012,SUP-015,14-01-2026,481,1249.68,9,23-01-2026
PO-02857,CON-0007,SUP-003,06-02-2026,1203,1023.04,12,18-02-2026
PO-02858,FIL-0014,SUP-010,23-08-2025,583,1716.79,6,29-08-2025
PO-02859,CON-0016,SUP-013,04-01-2025,945,2786.41,34,07-02-2025
PO-02860,ELE-0010,SUP-006,10-06-2026,1124,2872.68,11,21-06-2026
PO-02861,RAW-0004,SUP-003,14-07-2025,937,4163.79,12,26-07-2025
PO-02862,RAW-0011,SUP-006,24-01-2025,1888,1033.24,11,04-02-2025
PO-02863,RAW-0009,SUP-007,03-04-2026,1334,4914.9,7,10-04-2026
PO-02864,ELE-0003,SUP-007,04-02-2025,1727,554.55,7,11-02-2025
PO-02865,CHE-0010,SUP-013,09-01-2025,949,3474.39,35,13-02-2025
PO-02866,ELE-0015,SUP-015,18-10-2025,1906,5070.11,9,27-10-2025
PO-02867,SEA-0003,SUP-002,22-03-2025,584,2441.18,10,01-04-2025
PO-02868,FIL-0015,SUP-007,28-11-2025,984,1380.29,7,05-12-2025
PO-02869,BRG-0003,SUP-015,13-09-2025,1351,2788.17,9,22-09-2025
PO-02870,SEA-0001,SUP-013,16-05-2026,838,3278.64,42,27-06-2026
PO-02871,FIL-0009,SUP-011,24-10-2025,903,4255.11,15,08-11-2025
PO-02872,CHE-0005,SUP-002,17-11-2025,1266,3397.27,10,27-11-2025
PO-02873,ELE-0020,SUP-013,18-05-2025,867,3593.25,33,20-06-2025
PO-02874,FAS-0005,SUP-002,05-08-2025,1279,2882.81,10,15-08-2025
PO-02875,RAW-0001,SUP-009,13-01-2025,1905,2086.11,8,21-01-2025
PO-02876,RAW-0013,SUP-013,05-02-2025,744,570.65,33,10-03-2025
PO-02877,FIL-0019,SUP-011,10-06-2025,1313,4114.01,15,25-06-2025
PO-02878,FAS-0020,SUP-004,20-05-2026,1814,4306.93,14,03-06-2026
PO-02879,SEA-0017,SUP-003,09-08-2025,1053,5303.58,12,21-08-2025
PO-02880,RAW-0018,SUP-002,18-05-2026,1301,2091.76,10,28-05-2026
PO-02881,CON-0017,SUP-008,02-04-2025,133,1293.04,13,15-04-2025
PO-02882,SEA-0002,SUP-008,27-11-2025,1641,1660.87,13,10-12-2025
PO-02883,BRG-0013,SUP-006,03-09-2025,1319,2764.69,11,14-09-2025
PO-02884,SEA-0019,SUP-007,19-05-2025,1779,4621.13,7,26-05-2025
PO-02885,FIL-0002,SUP-001,20-03-2026,1458,2716.23,8,28-03-2026
PO-02886,RAW-0001,SUP-011,23-02-2026,272,2103.88,15,10-03-2026
PO-02887,CON-0010,SUP-011,23-12-2025,1709,1316.82,15,07-01-2026
PO-02888,BRG-0015,SUP-004,10-12-2025,1583,2895.7,14,24-12-2025
PO-02889,BRG-0015,SUP-006,15-02-2025,1549,2991.56,11,26-02-2025
PO-02890,SEA-0010,SUP-009,02-07-2025,750,2255.36,8,10-07-2025
PO-02891,RAW-0016,SUP-005,21-04-2025,563,3003.91,9,30-04-2025
PO-02892,FIL-0007,SUP-005,20-01-2025,931,559.32,9,29-01-2025
PO-02893,CON-0016,SUP-005,17-09-2025,1500,2780.96,9,26-09-2025
PO-02894,RAW-0014,SUP-008,28-02-2026,1665,4043.22,13,13-03-2026
PO-02895,CON-0017,SUP-014,30-01-2026,601,1250.05,12,11-02-2026
PO-02896,FIL-0011,SUP-002,30-01-2025,1187,513.85,10,09-02-2025
PO-02897,ELE-0006,SUP-006,30-05-2026,1296,2006.06,11,10-06-2026
PO-02898,FAS-0016,SUP-002,12-03-2026,1979,4122.97,10,22-03-2026
PO-02899,FIL-0013,SUP-007,31-03-2025,1155,879.31,7,07-04-2025
PO-02900,RAW-0016,SUP-004,15-04-2026,743,3283.72,14,29-04-2026
PO-02901,CON-0004,SUP-011,08-11-2025,1684,4090.73,15,23-11-2025
PO-02902,CON-0016,SUP-008,20-11-2025,217,2935.04,13,03-12-2025
PO-02903,FIL-0003,SUP-011,15-04-2026,1641,1193.92,15,30-04-2026
PO-02904,CON-0009,SUP-011,14-12-2025,456,2596.1,15,29-12-2025
PO-02905,SEA-0005,SUP-011,12-05-2025,388,2087.16,15,27-05-2025
PO-02906,CON-0016,SUP-004,08-01-2026,1501,2897,14,22-01-2026
PO-02907,FAS-0017,SUP-011,01-03-2025,760,3496.28,15,16-03-2025
PO-02908,CHE-0017,SUP-012,15-07-2025,524,825.71,10,25-07-2025
PO-02909,SEA-0015,SUP-009,21-03-2025,1715,1719.08,8,29-03-2025
PO-02910,FAS-0017,SUP-003,07-04-2026,835,3417.23,12,19-04-2026
PO-02911,FAS-0018,SUP-012,04-11-2025,1017,2839.26,10,14-11-2025
PO-02912,CON-0013,SUP-001,14-01-2025,1356,847.77,8,22-01-2025
PO-02913,FIL-0005,SUP-001,03-08-2025,1673,3394.49,8,11-08-2025
PO-02914,ELE-0017,SUP-010,22-05-2025,1352,420.52,6,28-05-2025
PO-02915,FIL-0004,SUP-005,19-12-2025,1660,884.62,9,28-12-2025
PO-02916,ELE-0001,SUP-005,25-01-2025,667,916.89,9,03-02-2025
PO-02917,SEA-0015,SUP-004,22-08-2025,490,1987.95,14,05-09-2025
PO-02918,ELE-0004,SUP-010,18-11-2025,1621,2513.88,6,24-11-2025
PO-02919,RAW-0001,SUP-003,09-06-2026,397,1971.55,12,21-06-2026
PO-02920,CHE-0003,SUP-003,26-04-2025,1856,627.54,12,08-05-2025
PO-02921,FIL-0015,SUP-008,20-06-2025,1124,1321.19,13,03-07-2025
PO-02922,RAW-0012,SUP-013,08-04-2026,144,1273.88,36,14-05-2026
PO-02923,FAS-0018,SUP-004,18-04-2025,1462,2821.52,14,02-05-2025
PO-02924,CON-0019,SUP-001,24-06-2026,806,2827.1,8,02-07-2026
PO-02925,FIL-0018,SUP-002,01-05-2026,1904,4039.99,10,11-05-2026
PO-02926,FIL-0002,SUP-007,19-02-2026,1113,2777.41,7,26-02-2026
PO-02927,FAS-0018,SUP-007,28-09-2025,1080,2652.44,7,05-10-2025
PO-02928,CON-0007,SUP-001,12-11-2025,785,1011.98,8,20-11-2025
PO-02929,BRG-0012,SUP-007,17-07-2025,568,1007.2,7,24-07-2025
PO-02930,RAW-0017,SUP-009,28-06-2025,1575,4548.47,8,06-07-2025
PO-02931,BRG-0020,SUP-009,10-08-2025,1302,2840.15,8,18-08-2025
PO-02932,SEA-0002,SUP-012,30-11-2025,529,1580.01,10,10-12-2025
PO-02933,RAW-0011,SUP-002,22-11-2025,1928,968.17,10,02-12-2025
PO-02934,ELE-0001,SUP-003,02-12-2025,1006,1070.97,12,14-12-2025
PO-02935,ELE-0015,SUP-004,07-02-2026,1100,4717.83,14,21-02-2026
PO-02936,SEA-0017,SUP-010,04-05-2025,1075,5026.89,6,10-05-2025
PO-02937,RAW-0004,SUP-002,15-05-2026,800,4682.7,10,25-05-2026
PO-02938,RAW-0002,SUP-009,22-01-2026,1383,1382.49,8,30-01-2026
PO-02939,CON-0005,SUP-005,19-02-2025,1476,1029.64,9,28-02-2025
PO-02940,FIL-0002,SUP-006,24-02-2026,778,2636.9,11,07-03-2026
PO-02941,CHE-0019,SUP-015,04-01-2026,1234,4897.76,9,13-01-2026
PO-02942,CON-0003,SUP-010,28-01-2025,1146,3185.89,6,03-02-2025
PO-02943,BRG-0001,SUP-007,18-03-2025,1390,2054.09,7,25-03-2025
PO-02944,FIL-0016,SUP-006,12-04-2025,233,3262.08,11,23-04-2025
PO-02945,CHE-0001,SUP-001,10-03-2026,475,2271,8,18-03-2026
PO-02946,FIL-0005,SUP-005,20-06-2026,563,3700.01,9,29-06-2026
PO-02947,FIL-0014,SUP-001,07-07-2025,1684,1594.29,8,15-07-2025
PO-02948,FAS-0016,SUP-015,12-05-2026,1989,3536.84,9,21-05-2026
PO-02949,CHE-0002,SUP-014,17-06-2026,1092,2789.75,12,29-06-2026
PO-02950,BRG-0018,SUP-012,14-09-2025,618,4952.52,10,24-09-2025
PO-02951,ELE-0017,SUP-010,27-03-2025,1122,432.2,6,02-04-2025
PO-02952,CON-0015,SUP-009,19-12-2025,1803,2145.27,8,27-12-2025
PO-02953,ELE-0020,SUP-006,20-02-2025,1431,3645.23,11,03-03-2025
PO-02954,BRG-0020,SUP-006,06-06-2025,988,2862.73,11,17-06-2025
PO-02955,BRG-0009,SUP-014,13-09-2025,1327,113.75,12,25-09-2025
PO-02956,CON-0008,SUP-007,21-09-2025,738,228.56,7,28-09-2025
PO-02957,ELE-0019,SUP-013,05-01-2026,1339,1049.54,42,16-02-2026
PO-02958,RAW-0002,SUP-010,15-12-2025,840,1360.41,6,21-12-2025
PO-02959,FIL-0005,SUP-009,01-01-2025,1284,3257.39,8,09-01-2025
PO-02960,BRG-0014,SUP-007,21-07-2025,1123,2021.35,7,28-07-2025
PO-02961,CON-0011,SUP-004,06-05-2026,277,4660.32,14,20-05-2026
PO-02962,BRG-0015,SUP-004,24-03-2025,1818,3160.41,14,07-04-2025
PO-02963,CHE-0009,SUP-014,16-08-2025,746,1781.66,12,28-08-2025
PO-02964,SEA-0010,SUP-013,18-03-2025,821,2273.53,36,23-04-2025
PO-02965,FIL-0001,SUP-009,05-01-2026,1826,4964.96,8,13-01-2026
PO-02966,BRG-0010,SUP-002,19-12-2025,1544,1455.67,10,29-12-2025
PO-02967,BRG-0002,SUP-008,20-06-2025,317,2897.18,13,03-07-2025
PO-02968,RAW-0003,SUP-014,21-03-2025,778,4605.43,12,02-04-2025
PO-02969,ELE-0017,SUP-015,14-02-2025,944,418.52,9,23-02-2025
PO-02970,BRG-0001,SUP-015,11-01-2025,886,1989.58,9,20-01-2025
PO-02971,SEA-0019,SUP-007,24-04-2026,1985,4658.76,7,01-05-2026
PO-02972,FIL-0011,SUP-015,21-03-2025,605,536.32,9,30-03-2025
PO-02973,FIL-0016,SUP-001,18-01-2026,1668,3290.21,8,26-01-2026
PO-02974,CHE-0008,SUP-003,01-03-2025,1223,4781.73,12,13-03-2025
PO-02975,RAW-0007,SUP-014,22-02-2026,326,4326.58,12,06-03-2026
PO-02976,ELE-0020,SUP-015,03-12-2025,972,3942.68,9,12-12-2025
PO-02977,SEA-0001,SUP-014,16-04-2026,1859,3205.22,12,28-04-2026
PO-02978,SEA-0005,SUP-008,19-07-2025,890,2359.4,13,01-08-2025
PO-02979,RAW-0003,SUP-001,03-03-2025,233,4829.65,8,11-03-2025
PO-02980,FAS-0018,SUP-004,16-10-2025,1665,2859.26,14,30-10-2025
PO-02981,SEA-0020,SUP-011,23-05-2026,143,1122.56,15,07-06-2026
PO-02982,BRG-0002,SUP-013,21-10-2025,1351,3296.84,36,26-11-2025
PO-02983,FAS-0010,SUP-006,25-08-2025,1344,1178.27,11,05-09-2025
PO-02984,ELE-0016,SUP-008,30-04-2025,891,2314.78,13,13-05-2025
PO-02985,CHE-0020,SUP-001,29-12-2025,395,3031.9,8,06-01-2026
PO-02986,FIL-0012,SUP-014,19-01-2025,1929,2524.47,12,31-01-2025
PO-02987,SEA-0017,SUP-001,10-12-2025,312,5226.54,8,18-12-2025
PO-02988,FAS-0015,SUP-004,19-04-2025,693,4358.81,14,03-05-2025
PO-02989,RAW-0005,SUP-005,30-03-2026,150,1978.65,9,08-04-2026
PO-02990,CON-0017,SUP-009,14-02-2026,1840,1219.87,8,22-02-2026
PO-02991,FAS-0015,SUP-012,28-07-2025,127,3699.78,10,07-08-2025
PO-02992,RAW-0002,SUP-011,24-06-2026,354,1441.48,15,09-07-2026
PO-02993,SEA-0018,SUP-003,10-02-2026,972,4431.22,12,22-02-2026
PO-02994,CHE-0014,SUP-007,18-06-2026,1368,1059.04,7,25-06-2026
PO-02995,BRG-0011,SUP-003,06-10-2025,380,3385.89,12,18-10-2025
PO-02996,BRG-0013,SUP-005,05-06-2026,1471,2777.03,9,14-06-2026
PO-02997,FIL-0006,SUP-013,25-12-2025,681,858.51,47,10-02-2026
PO-02998,RAW-0008,SUP-008,31-10-2025,1481,114.73,13,13-11-2025
PO-02999,FIL-0015,SUP-015,12-08-2025,873,1148.88,9,21-08-2025
PO-03000,SEA-0001,SUP-004,26-01-2026,1990,3007.92,14,09-02-2026
PO-03001,CHE-0011,SUP-003,04-05-2026,1255,2585.92,12,16-05-2026
PO-03002,RAW-0002,SUP-011,12-05-2026,588,1370.1,15,27-05-2026
PO-03003,RAW-0002,SUP-015,21-01-2026,183,1402.92,9,30-01-2026
PO-03004,ELE-0007,SUP-003,03-02-2025,720,2783.33,12,15-02-2025
PO-03005,CON-0003,SUP-015,21-04-2025,306,3312.12,9,30-04-2025
PO-03006,CHE-0015,SUP-003,16-05-2026,484,2931.72,12,28-05-2026
PO-03007,RAW-0002,SUP-006,27-02-2026,659,1459.49,11,10-03-2026
PO-03008,CHE-0002,SUP-005,25-08-2025,1028,3058.52,9,03-09-2025
PO-03009,CON-0004,SUP-012,14-07-2025,684,4311.57,10,24-07-2025
PO-03010,CHE-0008,SUP-012,10-09-2025,1252,4379.61,10,20-09-2025
PO-03011,FAS-0014,SUP-014,20-10-2025,661,4966.25,12,01-11-2025
PO-03012,RAW-0015,SUP-015,18-02-2025,784,3129.95,9,27-02-2025
